2024-04-26 11:28:39,544 - INFO - collecting all words and their counts
2024-04-26 11:28:39,544 - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2024-04-26 11:28:39,614 - INFO - PROGRESS: at sentence #10000, processed 769775 words, keeping 23416 word types
2024-04-26 11:28:39,706 - INFO - PROGRESS: at sentence #20000, processed 1927639 words, keeping 37033 word types
2024-04-26 11:28:39,792 - INFO - PROGRESS: at sentence #30000, processed 3085030 words, keeping 47111 word types
2024-04-26 11:28:39,876 - INFO - PROGRESS: at sentence #40000, processed 4244396 words, keeping 55153 word types
2024-04-26 11:28:39,975 - INFO - PROGRESS: at sentence #50000, processed 5408301 words, keeping 62578 word types
2024-04-26 11:28:40,075 - INFO - PROGRESS: at sentence #60000, processed 6573422 words, keeping 69359 word types
2024-04-26 11:28:40,162 - INFO - PROGRESS: at sentence #70000, processed 7743595 words, keeping 75720 word types
2024-04-26 11:28:40,253 - INFO - PROGRESS: at sentence #80000, processed 8916134 words, keeping 81851 word types
2024-04-26 11:28:40,360 - INFO - PROGRESS: at sentence #90000, processed 10079577 words, keeping 87639 word types
2024-04-26 11:28:40,447 - INFO - PROGRESS: at sentence #100000, processed 11242717 words, keeping 92946 word types
2024-04-26 11:28:40,536 - INFO - PROGRESS: at sentence #110000, processed 12405741 words, keeping 98222 word types
2024-04-26 11:28:40,640 - INFO - PROGRESS: at sentence #120000, processed 13595295 words, keeping 103424 word types
2024-04-26 11:28:40,727 - INFO - PROGRESS: at sentence #130000, processed 14754749 words, keeping 108237 word types
2024-04-26 11:28:40,814 - INFO - PROGRESS: at sentence #140000, processed 15924603 words, keeping 112847 word types
2024-04-26 11:28:40,917 - INFO - PROGRESS: at sentence #150000, processed 17079572 words, keeping 117410 word types
2024-04-26 11:28:40,949 - INFO - collected 119089 word types from a corpus of 17530377 raw words and 153841 sentences
2024-04-26 11:28:40,949 - INFO - Creating a fresh vocabulary
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 retains 41078 unique words (34.49% of original 119089, drops 78011)', 'datetime': '2024-04-26T11:28:41.026488', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 leaves 17439026 word corpus (99.48% of original 17530377, drops 91351)', 'datetime': '2024-04-26T11:28:41.037547', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,137 - INFO - deleting the raw counts dictionary of 119089 items
2024-04-26 11:28:41,137 - INFO - sample=0.001 downsamples 52 most-common words
2024-04-26 11:28:41,137 - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 12271228.653658632 word corpus (70.4%% of prior 17439026)', 'datetime': '2024-04-26T11:28:41.137531', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,272 - INFO - estimated required memory for 41078 words and 300 dimensions: 119126200 bytes
2024-04-26 11:28:41,272 - INFO - resetting layer weights
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'build_vocab'}
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 41078 vocabulary and 300 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'train'}
2024-04-26 11:28:42,324 - INFO - EPOCH 0 - PROGRESS: at 6.22% examples, 500371 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:01,037 - INFO - EPOCH 5 - PROGRESS: at 78.46% examples, 499569 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:02,094 - INFO - EPOCH 5 - PROGRESS: at 82.69% examples, 499400 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:03,114 - INFO - EPOCH 5 - PROGRESS: at 86.65% examples, 499204 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:04,118 - INFO - EPOCH 5 - PROGRESS: at 90.54% examples, 498410 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:05,126 - INFO - EPOCH 5 - PROGRESS: at 94.51% examples, 498056 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:06,143 - INFO - EPOCH 5 - PROGRESS: at 98.49% examples, 497968 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:06,472 - INFO - EPOCH 5: training on 17530377 raw words (12270973 effective words) took 24.6s, 498752 effective words/s
2024-04-26 11:31:07,491 - INFO - EPOCH 6 - PROGRESS: at 6.11% examples, 483285 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:08,519 - INFO - EPOCH 6 - PROGRESS: at 10.17% examples, 489511 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:09,540 - INFO - EPOCH 6 - PROGRESS: at 14.30% examples, 495913 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:10,536 - INFO - EPOCH 6 - PROGRESS: at 18.10% examples, 491517 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:11,538 - INFO - EPOCH 6 - PROGRESS: at 22.06% examples, 491293 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:12,559 - INFO - EPOCH 6 - PROGRESS: at 26.05% examples, 490071 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:13,564 - INFO - EPOCH 6 - PROGRESS: at 30.03% examples, 490907 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:14,577 - INFO - EPOCH 6 - PROGRESS: at 34.01% examples, 490711 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:15,588 - INFO - EPOCH 6 - PROGRESS: at 38.07% examples, 492788 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:16,600 - INFO - EPOCH 6 - PROGRESS: at 41.85% examples, 489995 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:17,627 - INFO - EPOCH 6 - PROGRESS: at 45.81% examples, 490229 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:18,653 - INFO - EPOCH 6 - PROGRESS: at 49.94% examples, 491080 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:19,695 - INFO - EPOCH 6 - PROGRESS: at 54.01% examples, 492103 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:20,697 - INFO - EPOCH 6 - PROGRESS: at 58.01% examples, 492443 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:21,709 - INFO - EPOCH 6 - PROGRESS: at 62.02% examples, 492543 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:22,713 - INFO - EPOCH 6 - PROGRESS: at 66.08% examples, 493580 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:23,731 - INFO - EPOCH 6 - PROGRESS: at 70.16% examples, 493884 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:24,731 - INFO - EPOCH 6 - PROGRESS: at 74.16% examples, 494781 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:25,745 - INFO - EPOCH 6 - PROGRESS: at 78.04% examples, 494508 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:26,736 - INFO - EPOCH 6 - PROGRESS: at 82.05% examples, 494682 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:27,737 - INFO - EPOCH 6 - PROGRESS: at 86.03% examples, 495095 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:31:28,749 - INFO - EPOCH 6 - PROGRESS: at 90.09% examples, 495500 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:29,749 - INFO - EPOCH 6 - PROGRESS: at 94.15% examples, 496127 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:30,785 - INFO - EPOCH 6 - PROGRESS: at 98.28% examples, 496243 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:31,188 - INFO - EPOCH 6: training on 17530377 raw words (12274717 effective words) took 24.7s, 496890 effective words/s
2024-04-26 11:31:32,188 - INFO - EPOCH 7 - PROGRESS: at 6.17% examples, 494128 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:33,219 - INFO - EPOCH 7 - PROGRESS: at 10.11% examples, 488514 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:34,224 - INFO - EPOCH 7 - PROGRESS: at 14.08% examples, 490108 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:35,222 - INFO - EPOCH 7 - PROGRESS: at 18.16% examples, 495301 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:36,262 - INFO - EPOCH 7 - PROGRESS: at 22.12% examples, 491354 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:37,264 - INFO - EPOCH 7 - PROGRESS: at 26.22% examples, 493603 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:38,270 - INFO - EPOCH 7 - PROGRESS: at 30.14% examples, 493025 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:31:39,274 - INFO - EPOCH 7 - PROGRESS: at 34.12% examples, 493302 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:40,267 - INFO - EPOCH 7 - PROGRESS: at 38.02% examples, 493011 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:41,281 - INFO - EPOCH 7 - PROGRESS: at 42.02% examples, 493463 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:31:42,295 - INFO - EPOCH 7 - PROGRESS: at 45.87% examples, 492470 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:43,309 - INFO - EPOCH 7 - PROGRESS: at 49.83% examples, 492093 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:44,328 - INFO - EPOCH 7 - PROGRESS: at 53.77% examples, 492660 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:45,355 - INFO - EPOCH 7 - PROGRESS: at 57.75% examples, 491643 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:46,361 - INFO - EPOCH 7 - PROGRESS: at 61.69% examples, 491341 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:47,368 - INFO - EPOCH 7 - PROGRESS: at 65.47% examples, 490465 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:48,397 - INFO - EPOCH 7 - PROGRESS: at 69.54% examples, 490251 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:49,415 - INFO - EPOCH 7 - PROGRESS: at 73.48% examples, 489997 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:50,421 - INFO - EPOCH 7 - PROGRESS: at 77.53% examples, 491359 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:51,422 - INFO - EPOCH 7 - PROGRESS: at 81.42% examples, 491266 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:52,439 - INFO - EPOCH 7 - PROGRESS: at 85.26% examples, 490863 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:53,443 - INFO - EPOCH 7 - PROGRESS: at 89.18% examples, 490862 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:54,445 - INFO - EPOCH 7 - PROGRESS: at 92.95% examples, 489978 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:55,460 - INFO - EPOCH 7 - PROGRESS: at 96.89% examples, 489746 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:56,249 - INFO - EPOCH 7: training on 17530377 raw words (12272656 effective words) took 25.1s, 489853 effective words/s
2024-04-26 11:31:57,263 - INFO - EPOCH 8 - PROGRESS: at 6.05% examples, 476066 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:58,273 - INFO - EPOCH 8 - PROGRESS: at 10.34% examples, 502821 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:31:59,279 - INFO - EPOCH 8 - PROGRESS: at 14.19% examples, 495526 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:00,324 - INFO - EPOCH 8 - PROGRESS: at 18.28% examples, 492566 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:01,329 - INFO - EPOCH 8 - PROGRESS: at 22.57% examples, 500097 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:02,348 - INFO - EPOCH 8 - PROGRESS: at 26.78% examples, 502365 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:03,368 - INFO - EPOCH 8 - PROGRESS: at 31.08% examples, 506449 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:04,369 - INFO - EPOCH 8 - PROGRESS: at 35.13% examples, 506733 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:05,386 - INFO - EPOCH 8 - PROGRESS: at 39.28% examples, 507403 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:06,382 - INFO - EPOCH 8 - PROGRESS: at 43.41% examples, 508189 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:07,417 - INFO - EPOCH 8 - PROGRESS: at 47.58% examples, 508214 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:08,445 - INFO - EPOCH 8 - PROGRESS: at 51.78% examples, 509528 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:09,447 - INFO - EPOCH 8 - PROGRESS: at 55.91% examples, 510241 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:10,451 - INFO - EPOCH 8 - PROGRESS: at 59.92% examples, 509193 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:11,464 - INFO - EPOCH 8 - PROGRESS: at 64.03% examples, 508837 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:12,491 - INFO - EPOCH 8 - PROGRESS: at 67.87% examples, 506765 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:13,493 - INFO - EPOCH 8 - PROGRESS: at 71.83% examples, 506183 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:14,493 - INFO - EPOCH 8 - PROGRESS: at 75.71% examples, 505665 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:15,487 - INFO - EPOCH 8 - PROGRESS: at 79.64% examples, 505561 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:16,512 - INFO - EPOCH 8 - PROGRESS: at 83.94% examples, 506065 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:17,536 - INFO - EPOCH 8 - PROGRESS: at 88.07% examples, 506313 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:18,590 - INFO - EPOCH 8 - PROGRESS: at 92.33% examples, 506525 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:19,592 - INFO - EPOCH 8 - PROGRESS: at 96.42% examples, 506715 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:20,445 - INFO - EPOCH 8: training on 17530377 raw words (12271210 effective words) took 24.2s, 507265 effective words/s
2024-04-26 11:32:21,456 - INFO - EPOCH 9 - PROGRESS: at 6.28% examples, 507857 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:22,456 - INFO - EPOCH 9 - PROGRESS: at 10.45% examples, 513155 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:23,463 - INFO - EPOCH 9 - PROGRESS: at 14.64% examples, 516004 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:24,475 - INFO - EPOCH 9 - PROGRESS: at 18.81% examples, 515707 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:25,488 - INFO - EPOCH 9 - PROGRESS: at 23.02% examples, 516302 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:26,488 - INFO - EPOCH 9 - PROGRESS: at 27.22% examples, 516760 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:27,493 - INFO - EPOCH 9 - PROGRESS: at 31.34% examples, 516273 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:28,501 - INFO - EPOCH 9 - PROGRESS: at 35.24% examples, 512827 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:29,532 - INFO - EPOCH 9 - PROGRESS: at 39.28% examples, 510193 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:30,536 - INFO - EPOCH 9 - PROGRESS: at 43.15% examples, 507453 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:31,542 - INFO - EPOCH 9 - PROGRESS: at 47.17% examples, 507130 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:32,551 - INFO - EPOCH 9 - PROGRESS: at 51.25% examples, 507679 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:33,557 - INFO - EPOCH 9 - PROGRESS: at 55.37% examples, 507994 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:34,572 - INFO - EPOCH 9 - PROGRESS: at 59.52% examples, 508306 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:35,578 - INFO - EPOCH 9 - PROGRESS: at 63.81% examples, 509981 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:36,600 - INFO - EPOCH 9 - PROGRESS: at 68.04% examples, 510594 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:37,599 - INFO - EPOCH 9 - PROGRESS: at 72.22% examples, 511372 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:38,612 - INFO - EPOCH 9 - PROGRESS: at 76.31% examples, 511910 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:39,616 - INFO - EPOCH 9 - PROGRESS: at 80.51% examples, 512798 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:40,621 - INFO - EPOCH 9 - PROGRESS: at 84.74% examples, 513425 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:41,625 - INFO - EPOCH 9 - PROGRESS: at 88.90% examples, 513817 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:42,645 - INFO - EPOCH 9 - PROGRESS: at 93.17% examples, 514212 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:43,665 - INFO - EPOCH 9 - PROGRESS: at 97.57% examples, 515057 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:44,246 - INFO - EPOCH 9: training on 17530377 raw words (12270304 effective words) took 23.8s, 515429 effective words/s
2024-04-26 11:32:45,251 - INFO - EPOCH 10 - PROGRESS: at 6.17% examples, 495020 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:46,263 - INFO - EPOCH 10 - PROGRESS: at 10.35% examples, 506655 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:47,259 - INFO - EPOCH 10 - PROGRESS: at 14.46% examples, 510442 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:48,295 - INFO - EPOCH 10 - PROGRESS: at 18.58% examples, 506982 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:49,311 - INFO - EPOCH 10 - PROGRESS: at 22.80% examples, 509257 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:50,304 - INFO - EPOCH 10 - PROGRESS: at 26.89% examples, 508528 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:51,321 - INFO - EPOCH 10 - PROGRESS: at 30.91% examples, 507537 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:52,342 - INFO - EPOCH 10 - PROGRESS: at 34.92% examples, 506026 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:53,351 - INFO - EPOCH 10 - PROGRESS: at 38.94% examples, 505361 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:54,355 - INFO - EPOCH 10 - PROGRESS: at 42.87% examples, 503776 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:55,378 - INFO - EPOCH 10 - PROGRESS: at 46.88% examples, 502295 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:32:56,408 - INFO - EPOCH 10 - PROGRESS: at 50.93% examples, 502397 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:57,414 - INFO - EPOCH 10 - PROGRESS: at 54.93% examples, 501935 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:58,441 - INFO - EPOCH 10 - PROGRESS: at 59.02% examples, 501989 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:32:59,465 - INFO - EPOCH 10 - PROGRESS: at 62.82% examples, 499278 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:00,470 - INFO - EPOCH 10 - PROGRESS: at 66.36% examples, 496096 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:01,472 - INFO - EPOCH 10 - PROGRESS: at 70.10% examples, 494209 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:02,491 - INFO - EPOCH 10 - PROGRESS: at 74.00% examples, 493839 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:03,541 - INFO - EPOCH 10 - PROGRESS: at 77.78% examples, 491888 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:04,586 - INFO - EPOCH 10 - PROGRESS: at 79.65% examples, 478619 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:05,591 - INFO - EPOCH 10 - PROGRESS: at 81.53% examples, 466781 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:06,594 - INFO - EPOCH 10 - PROGRESS: at 83.39% examples, 456078 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:07,616 - INFO - EPOCH 10 - PROGRESS: at 85.16% examples, 445864 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:08,690 - INFO - EPOCH 10 - PROGRESS: at 87.16% examples, 436481 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:09,693 - INFO - EPOCH 10 - PROGRESS: at 89.07% examples, 428813 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:10,697 - INFO - EPOCH 10 - PROGRESS: at 90.90% examples, 421169 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:11,710 - INFO - EPOCH 10 - PROGRESS: at 92.68% examples, 413696 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:12,772 - INFO - EPOCH 10 - PROGRESS: at 94.56% examples, 406568 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:13,780 - INFO - EPOCH 10 - PROGRESS: at 96.35% examples, 400437 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:14,784 - INFO - EPOCH 10 - PROGRESS: at 98.33% examples, 395207 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:15,607 - INFO - EPOCH 10: training on 17530377 raw words (12272124 effective words) took 31.4s, 391367 effective words/s
2024-04-26 11:33:16,715 - INFO - EPOCH 11 - PROGRESS: at 3.92% examples, 202935 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:17,729 - INFO - EPOCH 11 - PROGRESS: at 5.83% examples, 216052 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:18,747 - INFO - EPOCH 11 - PROGRESS: at 7.64% examples, 218532 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:19,779 - INFO - EPOCH 11 - PROGRESS: at 9.47% examples, 219450 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:20,850 - INFO - EPOCH 11 - PROGRESS: at 11.32% examples, 218221 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:21,912 - INFO - EPOCH 11 - PROGRESS: at 13.13% examples, 217659 words/s, in_qsize 13, out_qsize 2
2024-04-26 11:33:23,006 - INFO - EPOCH 11 - PROGRESS: at 15.08% examples, 218339 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:24,035 - INFO - EPOCH 11 - PROGRESS: at 16.96% examples, 219578 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:25,026 - INFO - EPOCH 11 - PROGRESS: at 18.68% examples, 219035 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:26,074 - INFO - EPOCH 11 - PROGRESS: at 20.60% examples, 219732 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:27,086 - INFO - EPOCH 11 - PROGRESS: at 22.46% examples, 220876 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:28,227 - INFO - EPOCH 11 - PROGRESS: at 24.51% examples, 220684 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:29,232 - INFO - EPOCH 11 - PROGRESS: at 26.39% examples, 221635 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:30,238 - INFO - EPOCH 11 - PROGRESS: at 28.35% examples, 222888 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:31,446 - INFO - EPOCH 11 - PROGRESS: at 30.15% examples, 220405 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:32,452 - INFO - EPOCH 11 - PROGRESS: at 32.08% examples, 221962 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:33,472 - INFO - EPOCH 11 - PROGRESS: at 34.01% examples, 222471 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:34,495 - INFO - EPOCH 11 - PROGRESS: at 35.86% examples, 222795 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:35,526 - INFO - EPOCH 11 - PROGRESS: at 37.74% examples, 223052 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:36,563 - INFO - EPOCH 11 - PROGRESS: at 39.56% examples, 222968 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:37,632 - INFO - EPOCH 11 - PROGRESS: at 41.48% examples, 223207 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:38,637 - INFO - EPOCH 11 - PROGRESS: at 43.26% examples, 223088 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:33:39,669 - INFO - EPOCH 11 - PROGRESS: at 45.16% examples, 223500 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:40,691 - INFO - EPOCH 11 - PROGRESS: at 47.06% examples, 223845 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:41,712 - INFO - EPOCH 11 - PROGRESS: at 48.89% examples, 224086 words/s, in_qsize 16, out_qsize 0
2024-04-26 11:33:42,732 - INFO - EPOCH 11 - PROGRESS: at 50.61% examples, 223585 words/s, in_qsize 15, out_qsize 2
2024-04-26 11:33:43,738 - INFO - EPOCH 11 - PROGRESS: at 52.47% examples, 224108 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:44,831 - INFO - EPOCH 11 - PROGRESS: at 54.28% examples, 223593 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:45,852 - INFO - EPOCH 11 - PROGRESS: at 56.24% examples, 224059 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:46,858 - INFO - EPOCH 11 - PROGRESS: at 58.01% examples, 223939 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:47,864 - INFO - EPOCH 11 - PROGRESS: at 59.90% examples, 224259 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:48,867 - INFO - EPOCH 11 - PROGRESS: at 61.68% examples, 224192 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:49,891 - INFO - EPOCH 11 - PROGRESS: at 63.59% examples, 224375 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:50,912 - INFO - EPOCH 11 - PROGRESS: at 65.36% examples, 224332 words/s, in_qsize 15, out_qsize 0
2024-04-26 11:33:51,934 - INFO - EPOCH 11 - PROGRESS: at 67.32% examples, 224726 words/s, in_qsize 15, out_qsize 0
